data,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2020-10-15T00:00:00,8.571428571428571,28.285714285714285,41.42857142857143,46.57142857142857,48.42857142857143,56.57142857142857,36.857142857142854,25.714285714285715,16.428571428571427,2.0
2020-10-16T00:00:00,9.0,30.857142857142858,42.57142857142857,48.0,49.0,60.285714285714285,38.0,28.0,16.714285714285715,1.8571428571428572
2020-10-17T00:00:00,9.0,31.0,44.57142857142857,52.142857142857146,53.714285714285715,66.57142857142857,42.0,29.571428571428573,21.0,2.5714285714285716
2020-10-18T00:00:00,9.0,29.857142857142858,45.142857142857146,54.57142857142857,56.285714285714285,65.42857142857143,42.285714285714285,28.0,22.142857142857142,2.5714285714285716
2020-10-19T00:00:00,8.857142857142858,30.0,47.142857142857146,55.42857142857143,59.0,67.0,44.0,27.142857142857142,24.714285714285715,5.0
2020-10-20T00:00:00,9.0,32.142857142857146,47.0,56.285714285714285,61.285714285714285,68.14285714285714,45.714285714285715,28.571428571428573,26.285714285714285,5.0
2020-10-21T00:00:00,9.0,34.857142857142854,46.714285714285715,57.857142857142854,64.42857142857143,71.42857142857143,48.142857142857146,31.142857142857142,28.0,5.857142857142857
2020-10-22T00:00:00,10.285714285714286,38.0,48.285714285714285,58.0,66.57142857142857,76.0,52.57142857142857,32.0,29.0,6.714285714285714
2020-10-23T00:00:00,10.571428571428571,37.57142857142857,50.142857142857146,57.42857142857143,68.0,79.14285714285714,54.142857142857146,33.57142857142857,30.857142857142858,6.857142857142857
2020-10-24T00:00:00,11.714285714285714,37.857142857142854,52.42857142857143,58.42857142857143,69.0,79.14285714285714,56.714285714285715,34.857142857142854,29.571428571428573,6.428571428571429
2020-10-25T00:00:00,12.0,38.857142857142854,54.714285714285715,60.0,71.28571428571429,84.57142857142857,59.57142857142857,38.285714285714285,29.285714285714285,6.857142857142857
2020-10-26T00:00:00,11.285714285714286,37.42857142857143,55.142857142857146,60.0,72.28571428571429,87.28571428571429,58.57142857142857,40.714285714285715,31.285714285714285,6.571428571428571
2020-10-27T00:00:00,11.571428571428571,36.0,57.714285714285715,60.57142857142857,73.71428571428571,91.14285714285714,60.714285714285715,41.0,31.571428571428573,7.857142857142857
2020-10-28T00:00:00,11.714285714285714,34.285714285714285,60.57142857142857,63.57142857142857,76.71428571428571,97.42857142857143,67.85714285714286,48.0,31.571428571428573,8.428571428571429
2020-10-29T00:00:00,11.142857142857142,32.285714285714285,63.857142857142854,68.28571428571429,83.42857142857143,105.14285714285714,72.42857142857143,54.285714285714285,33.57142857142857,9.571428571428571
2020-10-30T00:00:00,10.857142857142858,33.57142857142857,64.0,74.71428571428571,87.42857142857143,109.71428571428571,77.71428571428571,57.857142857142854,32.57142857142857,10.285714285714286
2020-10-31T00:00:00,10.857142857142858,35.714285714285715,68.14285714285714,77.28571428571429,92.85714285714286,115.57142857142857,80.28571428571429,61.142857142857146,35.142857142857146,10.714285714285714
2020-11-01T00:00:00,11.428571428571429,38.714285714285715,72.14285714285714,83.85714285714286,101.14285714285714,125.42857142857143,87.0,64.14285714285714,39.142857142857146,11.857142857142858
2020-11-02T00:00:00,13.285714285714286,43.285714285714285,76.0,88.85714285714286,107.14285714285714,128.71428571428572,94.0,65.57142857142857,40.857142857142854,11.142857142857142
2020-11-03T00:00:00,15.0,46.57142857142857,76.14285714285714,95.14285714285714,113.42857142857143,132.85714285714286,97.85714285714286,68.14285714285714,41.57142857142857,11.571428571428571
2020-11-04T00:00:00,15.428571428571429,50.142857142857146,79.28571428571429,96.0,119.14285714285714,134.0,97.0,64.71428571428571,42.857142857142854,11.571428571428571
2020-11-05T00:00:00,16.0,51.714285714285715,78.71428571428571,97.57142857142857,116.0,132.0,98.14285714285714,61.714285714285715,43.57142857142857,11.0
