data,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2020-03-30T00:00:00,22.285714285714285,42.57142857142857,153.85714285714286,199.28571428571428,343.7142857142857,434.42857142857144,288.2857142857143,331.57142857142856,493.14285714285717,231.42857142857142
2020-03-31T00:00:00,21.857142857142858,42.42857142857143,152.28571428571428,191.28571428571428,328.85714285714283,408.14285714285717,271.57142857142856,307.42857142857144,477.42857142857144,224.14285714285714
2020-04-01T00:00:00,20.428571428571427,42.0,149.85714285714286,189.71428571428572,318.7142857142857,394.7142857142857,263.42857142857144,293.85714285714283,469.14285714285717,224.42857142857142
2020-04-02T00:00:00,19.857142857142858,38.42857142857143,141.42857142857142,177.85714285714286,291.0,364.42857142857144,241.71428571428572,270.57142857142856,446.0,215.14285714285714
2020-04-03T00:00:00,19.714285714285715,36.285714285714285,136.28571428571428,172.42857142857142,279.42857142857144,356.42857142857144,229.14285714285714,262.85714285714283,445.2857142857143,219.14285714285714
2020-04-04T00:00:00,17.857142857142858,31.428571428571427,121.57142857142857,154.85714285714286,252.28571428571428,317.42857142857144,202.14285714285714,234.28571428571428,401.14285714285717,202.42857142857142
2020-04-05T00:00:00,17.428571428571427,29.857142857142858,114.28571428571429,148.14285714285714,246.14285714285714,305.57142857142856,192.14285714285714,228.57142857142858,382.14285714285717,193.42857142857142
2020-04-06T00:00:00,18.142857142857142,31.142857142857142,112.42857142857143,146.57142857142858,238.0,295.85714285714283,188.85714285714286,225.57142857142858,390.14285714285717,202.71428571428572
2020-04-07T00:00:00,17.142857142857142,28.0,107.57142857142857,142.0,226.0,281.14285714285717,175.28571428571428,212.28571428571428,375.2857142857143,202.14285714285714
2020-04-08T00:00:00,16.571428571428573,27.857142857142858,103.28571428571429,136.42857142857142,216.42857142857142,268.85714285714283,169.85714285714286,209.28571428571428,376.0,206.85714285714286
2020-04-09T00:00:00,14.714285714285714,26.714285714285715,95.42857142857143,130.14285714285714,204.71428571428572,247.28571428571428,163.28571428571428,194.42857142857142,358.85714285714283,202.0
2020-04-10T00:00:00,13.857142857142858,27.428571428571427,98.28571428571429,126.71428571428571,200.28571428571428,234.57142857142858,162.0,187.28571428571428,349.85714285714283,200.42857142857142
2020-04-11T00:00:00,15.0,27.857142857142858,95.85714285714286,128.71428571428572,193.85714285714286,225.57142857142858,159.28571428571428,182.42857142857142,355.7142857142857,205.14285714285714
2020-04-12T00:00:00,15.714285714285714,27.428571428571427,97.42857142857143,124.57142857142857,189.28571428571428,216.71428571428572,158.28571428571428,169.57142857142858,346.2857142857143,208.28571428571428
2020-04-13T00:00:00,13.714285714285714,24.285714285714285,94.14285714285714,115.71428571428571,176.71428571428572,205.57142857142858,148.85714285714286,154.85714285714286,312.0,186.71428571428572
2020-04-14T00:00:00,13.285714285714286,24.857142857142858,89.71428571428571,113.57142857142857,170.57142857142858,201.28571428571428,145.85714285714286,157.57142857142858,306.85714285714283,183.71428571428572
2020-04-15T00:00:00,13.571428571428571,23.857142857142858,88.0,108.85714285714286,162.57142857142858,191.0,135.14285714285714,147.71428571428572,286.57142857142856,170.85714285714286
