data,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90+
2020-02-13T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2020-02-14T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2020-02-15T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
2020-02-16T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0
2020-02-17T00:00:00,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
2020-02-18T00:00:00,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0
2020-02-19T00:00:00,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
2020-02-20T00:00:00,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
2020-02-21T00:00:00,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
2020-02-22T00:00:00,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0
2020-02-23T00:00:00,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0
2020-02-24T00:00:00,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285
2020-02-25T00:00:00,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,1.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285
2020-02-26T00:00:00,0.0,0.0,0.14285714285714285,0.7142857142857143,1.0,1.7142857142857142,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.14285714285714285
2020-02-27T00:00:00,0.0,0.0,0.42857142857142855,0.8571428571428571,1.4285714285714286,2.7142857142857144,1.8571428571428572,1.0,1.0,0.2857142857142857
2020-02-28T00:00:00,0.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,2.4285714285714284,3.4285714285714284,2.142857142857143,1.8571428571428572,1.7142857142857142,0.42857142857142855
2020-02-29T00:00:00,0.0,0.14285714285714285,0.5714285714285714,1.1428571428571428,3.2857142857142856,4.285714285714286,2.142857142857143,2.2857142857142856,2.142857142857143,0.7142857142857143
2020-03-01T00:00:00,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.1428571428571428,4.0,4.857142857142857,2.7142857142857144,2.5714285714285716,2.142857142857143,1.2857142857142858
2020-03-02T00:00:00,0.14285714285714285,0.14285714285714285,1.1428571428571428,1.5714285714285714,5.285714285714286,6.0,3.142857142857143,3.0,2.4285714285714284,1.2857142857142858
2020-03-03T00:00:00,0.14285714285714285,0.14285714285714285,1.7142857142857142,2.142857142857143,5.857142857142857,6.714285714285714,3.4285714285714284,3.4285714285714284,3.7142857142857144,1.8571428571428572
2020-03-04T00:00:00,0.14285714285714285,0.14285714285714285,2.142857142857143,3.142857142857143,6.571428571428571,6.714285714285714,4.0,4.142857142857143,4.428571428571429,2.2857142857142856
2020-03-05T00:00:00,0.14285714285714285,0.14285714285714285,2.5714285714285716,3.7142857142857144,6.714285714285714,6.571428571428571,4.428571428571429,5.428571428571429,5.142857142857143,2.4285714285714284
2020-03-06T00:00:00,0.14285714285714285,0.14285714285714285,4.0,4.285714285714286,7.428571428571429,8.142857142857142,5.714285714285714,7.857142857142857,5.142857142857143,3.2857142857142856
2020-03-07T00:00:00,0.14285714285714285,0.2857142857142857,4.714285714285714,4.571428571428571,8.0,9.142857142857142,6.857142857142857,8.571428571428571,5.714285714285714,3.2857142857142856
2020-03-08T00:00:00,0.0,0.42857142857142855,4.857142857142857,4.857142857142857,8.285714285714286,10.571428571428571,7.714285714285714,9.0,7.142857142857143,3.0
2020-03-09T00:00:00,0.0,0.7142857142857143,5.285714285714286,5.714285714285714,10.0,12.857142857142858,9.0,10.428571428571429,7.714285714285714,2.857142857142857
2020-03-10T00:00:00,0.0,1.1428571428571428,5.142857142857143,5.857142857142857,10.285714285714286,13.285714285714286,10.0,10.714285714285714,7.0,2.7142857142857144
2020-03-11T00:00:00,0.0,1.2857142857142858,5.285714285714286,5.428571428571429,10.857142857142858,15.714285714285714,10.714285714285714,10.714285714285714,6.857142857142857,2.7142857142857144
2020-03-12T00:00:00,0.14285714285714285,1.7142857142857142,5.571428571428571,6.0,12.714285714285714,17.428571428571427,12.428571428571429,10.428571428571429,7.142857142857143,2.4285714285714284
2020-03-13T00:00:00,0.14285714285714285,2.2857142857142856,4.714285714285714,6.714285714285714,12.0,16.428571428571427,12.571428571428571,9.285714285714286,7.571428571428571,2.2857142857142856
2020-03-14T00:00:00,0.2857142857142857,2.2857142857142856,5.285714285714286,6.857142857142857,12.714285714285714,16.285714285714285,13.571428571428571,9.714285714285714,7.714285714285714,2.7142857142857144
2020-03-15T00:00:00,0.2857142857142857,2.2857142857142856,6.0,8.0,13.428571428571429,16.428571428571427,14.428571428571429,10.142857142857142,7.428571428571429,3.0
