data,ricoveri,abruzzo,basilicata,calabria,campania,emilia_romagna,friuli_venezia_giulia,lazio,liguria,lombardia,marche,molise,piemonte,puglia,sardegna,sicilia,toscana,umbria,valle_daosta,veneto,pa_bolzano,pa_trento
2020-04-02T00:00:00,1486,20,0,32,15,180,15,46,83,722,34,2,78,36,7,34,53,8,4,86,13,18
2020-04-03T00:00:00,1298,25,1,2,29,176,7,55,70,623,21,1,71,32,2,20,63,3,6,61,10,20
2020-04-04T00:00:00,1049,15,1,3,13,119,10,42,76,460,18,2,58,23,6,26,64,3,4,74,4,28
2020-04-05T00:00:00,852,17,0,5,15,110,6,32,65,369,23,1,27,34,7,14,37,3,3,63,8,13
2020-04-06T00:00:00,1061,10,0,2,13,133,6,36,69,491,25,2,88,26,4,13,38,3,4,74,14,10
2020-04-07T00:00:00,1065,15,0,6,10,104,14,42,67,423,35,0,130,36,3,17,42,5,11,80,8,17
2020-04-08T00:00:00,1077,17,1,3,16,116,10,31,77,463,21,0,139,24,3,16,37,0,7,72,11,13
2020-04-09T00:00:00,1038,18,0,0,11,100,6,25,58,449,14,0,163,14,12,22,42,4,7,74,11,8
2020-04-10T00:00:00,985,18,0,7,5,113,16,36,49,422,17,3,132,17,11,15,48,2,6,49,9,10
2020-04-11T00:00:00,845,19,0,2,8,118,12,46,34,338,26,1,71,28,6,22,41,2,5,48,6,12
2020-04-12T00:00:00,682,13,0,2,8,98,8,37,42,304,13,1,40,12,2,7,30,1,1,46,8,9
2020-04-13T00:00:00,641,9,0,4,9,82,5,31,37,279,17,0,47,14,3,10,35,1,5,41,3,9
2020-04-14T00:00:00,929,9,0,7,12,117,8,39,56,359,15,1,146,21,5,8,39,1,2,68,8,8
2020-04-15T00:00:00,775,10,0,1,4,91,6,22,62,322,20,0,121,18,2,5,29,3,6,41,9,3
2020-04-16T00:00:00,762,9,0,4,4,97,2,22,31,325,15,3,121,21,3,16,27,0,3,43,5,11
2020-04-17T00:00:00,781,14,0,4,6,91,7,30,38,294,9,0,159,24,2,8,22,3,6,50,8,6
2020-04-18T00:00:00,584,14,0,1,5,80,5,30,42,214,9,0,88,14,5,3,20,1,3,39,5,6
2020-04-19T00:00:00,486,10,0,2,4,57,2,26,28,151,2,0,99,21,2,4,27,5,0,38,2,6
2020-04-20T00:00:00,704,20,1,3,10,84,6,25,33,246,15,0,150,20,3,7,29,3,0,41,6,2
2020-04-21T00:00:00,659,14,1,3,9,77,1,23,31,230,6,0,144,24,2,12,33,0,0,40,5,4
2020-04-22T00:00:00,656,13,0,4,11,73,14,27,30,221,2,1,153,16,2,7,27,2,2,43,1,7
2020-04-23T00:00:00,634,17,0,1,6,74,4,29,41,207,5,0,139,17,3,7,26,3,1,46,5,3
2020-04-24T00:00:00,592,17,0,3,3,62,1,21,36,193,3,1,148,12,1,20,20,1,1,38,4,7
2020-04-25T00:00:00,448,3,0,3,3,46,9,20,29,154,8,1,84,12,1,24,17,1,3,23,3,4
2020-04-26T00:00:00,379,4,0,1,0,43,1,26,27,135,3,0,82,6,0,7,15,1,1,23,1,3
2020-04-27T00:00:00,499,2,0,1,3,48,6,14,24,181,7,0,146,11,1,4,15,0,1,29,2,4
2020-04-28T00:00:00,483,6,0,2,6,52,3,13,23,180,1,0,118,18,1,2,11,4,2,34,3,4
2020-04-29T00:00:00,445,7,0,1,3,56,5,11,23,149,4,0,118,13,2,6,13,1,0,31,2,0
2020-04-30T00:00:00,406,5,0,1,5,59,3,14,23,144,2,0,101,4,1,2,11,1,1,24,4,1
2020-05-01T00:00:00,306,5,0,1,0,34,1,7,10,116,1,0,75,13,4,3,14,0,0,19,0,3
2020-05-02T00:00:00,266,5,0,0,1,34,3,13,11,91,3,0,67,5,1,1,13,0,2,14,0,2
2020-05-03T00:00:00,200,1,1,0,1,23,1,4,14,73,3,0,52,1,0,2,6,0,1,15,1,1
2020-05-04T00:00:00,338,3,0,2,1,39,0,10,16,123,2,1,98,2,2,6,12,0,1,19,1,0
2020-05-05T00:00:00,337,3,0,0,1,33,2,14,13,115,1,0,97,8,2,6,14,2,0,21,0,5
2020-05-06T00:00:00,346,4,0,0,0,51,4,3,16,124,1,1,114,3,0,2,9,0,0,12,2,0
2020-05-07T00:00:00,341,0,0,0,4,32,5,16,20,106,4,0,116,8,0,1,10,0,1,18,0,0
2020-05-08T00:00:00,319,3,0,1,3,29,7,10,17,115,2,2,99,5,0,0,6,0,2,16,1,1
2020-05-09T00:00:00,201,2,0,0,2,19,1,7,8,72,0,0,67,4,0,0,3,1,0,12,0,3
2020-05-10T00:00:00,192,1,0,0,3,22,1,2,2,71,1,3,68,2,2,4,5,0,0,3,0,2
2020-05-11T00:00:00,295,2,0,0,2,34,1,5,6,99,1,2,117,4,0,0,4,0,1,15,0,2
2020-05-12T00:00:00,212,2,0,0,4,22,0,3,12,74,1,1,69,5,0,1,7,0,0,10,1,0
2020-05-13T00:00:00,239,1,0,0,1,14,4,10,7,79,0,2,92,7,0,4,8,0,0,5,2,3
2020-05-14T00:00:00,249,2,0,0,1,18,6,5,9,80,0,0,101,2,0,4,6,1,1,9,1,3
2020-05-15T00:00:00,259,3,0,1,1,18,9,13,12,62,0,0,118,3,0,0,7,1,0,10,0,1
2020-05-16T00:00:00,152,0,0,0,0,12,5,9,4,56,0,3,46,1,1,0,5,0,1,8,1,0
2020-05-17T00:00:00,147,2,0,0,1,12,0,5,4,56,2,0,50,2,1,1,4,0,0,5,2,0
2020-05-18T00:00:00,214,2,0,0,1,16,2,8,11,51,0,0,104,3,1,0,9,1,0,3,1,1
2020-05-19T00:00:00,190,0,0,0,0,12,0,9,8,63,1,0,78,2,0,1,3,0,1,9,0,3
2020-05-20T00:00:00,177,1,0,2,0,19,2,6,3,58,0,1,67,1,1,0,7,0,0,7,0,2
2020-05-21T00:00:00,157,1,0,0,1,13,2,6,8,39,0,0,70,3,1,0,6,0,1,3,1,2
2020-05-22T00:00:00,171,2,0,0,0,11,0,9,6,39,0,0,93,2,0,0,6,0,0,2,1,0
2020-05-23T00:00:00,115,0,0,0,0,7,3,6,5,37,0,1,43,6,0,1,2,0,0,2,1,1
2020-05-24T00:00:00,120,2,0,0,0,4,0,6,4,38,0,0,55,5,0,1,3,0,0,2,0,0
2020-05-25T00:00:00,202,1,0,0,2,20,1,6,8,45,1,0,102,0,0,1,7,1,0,5,1,1
2020-05-26T00:00:00,153,0,0,0,0,8,1,5,9,46,0,2,71,2,0,0,6,0,0,3,0,0
2020-05-27T00:00:00,147,0,0,0,2,13,3,4,5,35,0,0,79,0,0,1,1,0,1,2,0,1
2020-05-28T00:00:00,107,0,0,0,0,10,1,3,2,39,0,0,46,0,0,1,4,0,0,1,0,0
2020-05-29T00:00:00,147,0,0,0,0,5,2,4,3,45,0,0,76,2,1,0,3,0,0,5,0,1
2020-05-30T00:00:00,106,0,0,0,0,5,2,3,8,32,0,0,52,2,0,1,1,0,0,0,0,0
2020-05-31T00:00:00,73,1,0,0,0,3,1,3,2,22,0,0,36,1,0,1,2,0,0,1,0,0
2020-06-01T00:00:00,175,1,0,0,0,10,1,1,7,36,0,1,104,3,0,0,7,0,0,3,0,1
2020-06-02T00:00:00,84,2,0,0,0,6,1,1,6,22,0,0,38,0,0,1,3,0,0,4,0,0
2020-06-03T00:00:00,134,1,0,0,0,6,3,5,8,29,0,0,76,0,0,2,0,0,0,2,0,2
2020-06-04T00:00:00,118,0,0,3,0,7,1,5,6,23,0,0,65,0,0,1,2,0,1,2,2,0
2020-06-05T00:00:00,131,0,0,0,1,6,1,2,3,37,0,0,74,1,0,1,1,0,1,3,0,0
2020-06-06T00:00:00,64,0,1,0,1,5,1,5,4,21,0,0,22,1,0,0,2,0,0,1,0,0
2020-06-07T00:00:00,59,2,0,0,1,3,0,3,3,22,0,0,24,0,0,0,0,0,0,0,1,0
2020-06-08T00:00:00,165,1,0,0,0,5,1,12,5,28,0,0,103,1,1,0,4,1,0,2,0,1
2020-06-09T00:00:00,109,1,0,1,0,7,1,2,2,25,0,0,65,0,0,0,1,1,0,3,0,0
2020-06-10T00:00:00,103,0,0,1,0,7,1,9,4,24,0,0,52,0,0,2,2,0,0,1,0,0
2020-06-11T00:00:00,84,2,0,0,0,1,0,5,0,22,0,0,50,0,0,0,0,1,0,2,1,0
2020-06-12T00:00:00,123,0,0,0,0,6,1,7,1,19,0,0,79,0,2,0,3,0,0,3,2,0
2020-06-13T00:00:00,81,0,0,0,0,5,0,12,3,29,0,0,29,0,0,0,0,0,0,3,0,0
2020-06-14T00:00:00,64,0,0,1,0,3,0,4,2,20,0,0,28,0,0,0,5,0,1,0,0,0
2020-06-15T00:00:00,122,2,0,0,0,7,1,4,1,36,0,1,68,0,0,0,1,0,0,1,0,0
2020-06-16T00:00:00,85,1,0,0,0,3,1,2,6,20,0,0,46,0,1,0,3,0,0,1,1,0
2020-06-17T00:00:00,136,1,0,0,0,2,1,2,2,17,0,0,104,2,0,0,5,0,0,0,0,0
2020-06-18T00:00:00,109,0,0,0,2,8,0,1,3,28,0,1,62,0,0,0,2,0,0,0,2,0
2020-06-19T00:00:00,135,1,0,0,2,4,2,3,3,21,0,0,92,1,0,0,1,0,1,4,0,0
2020-06-20T00:00:00,48,0,0,0,0,2,3,6,4,11,0,0,18,1,0,0,2,0,1,0,0,0
2020-06-21T00:00:00,62,1,0,1,0,7,0,4,4,9,0,1,33,0,0,0,1,0,0,1,0,0
2020-06-22T00:00:00,153,0,0,0,2,5,0,3,4,22,1,0,112,1,0,1,2,0,0,0,0,0
2020-06-23T00:00:00,101,0,0,0,0,3,0,4,1,22,0,0,66,0,0,0,5,0,0,0,0,0
2020-06-24T00:00:00,128,0,0,1,3,3,1,7,1,28,0,0,82,0,0,0,1,0,0,1,0,0
2020-06-25T00:00:00,83,0,0,0,12,10,1,3,3,19,0,0,31,1,0,0,0,0,0,1,1,1
2020-06-26T00:00:00,121,0,0,0,0,6,1,5,3,27,0,0,71,0,0,2,3,0,0,1,2,0
2020-06-27T00:00:00,56,2,0,0,1,2,0,2,4,16,0,0,24,0,1,0,2,0,0,1,0,1
2020-06-28T00:00:00,40,0,0,0,0,2,0,4,2,17,0,0,14,0,0,0,1,0,0,0,0,0
2020-06-29T00:00:00,145,0,0,0,0,7,0,1,4,27,0,0,98,0,1,1,1,0,1,3,1,0
2020-06-30T00:00:00,94,0,0,0,0,4,0,6,3,22,0,0,55,0,0,0,0,1,0,3,0,0
2020-07-01T00:00:00,88,0,0,0,1,2,1,4,1,18,1,0,58,0,0,0,0,0,0,2,0,0
2020-07-02T00:00:00,97,1,0,0,7,8,0,10,0,22,0,0,45,0,0,0,1,1,1,1,0,0
2020-07-03T00:00:00,118,1,0,0,4,5,3,6,4,26,0,0,66,0,0,0,0,1,0,1,0,1
2020-07-04T00:00:00,41,3,0,0,1,2,0,5,2,18,0,0,8,0,1,0,1,0,0,0,0,0
2020-07-05T00:00:00,57,0,0,1,3,12,3,4,4,13,0,0,13,0,0,2,1,0,0,1,0,0
2020-07-06T00:00:00,113,0,0,0,1,8,0,11,2,15,1,0,68,0,0,0,0,0,0,4,2,1
2020-07-07T00:00:00,94,0,0,0,1,4,3,3,1,20,0,0,58,2,0,0,0,0,0,2,0,0
2020-07-08T00:00:00,95,1,2,0,2,6,1,6,2,19,1,0,50,0,0,0,1,2,0,1,1,0
2020-07-09T00:00:00,94,0,0,0,0,4,0,1,1,19,0,0,62,0,0,0,0,0,0,6,1,0
2020-07-10T00:00:00,94,0,0,0,2,6,0,3,0,25,0,1,49,0,0,2,0,0,0,5,1,0
2020-07-11T00:00:00,66,0,0,0,2,4,0,4,1,23,1,0,24,0,0,0,0,1,0,3,2,1
2020-07-12T00:00:00,47,1,0,0,1,2,0,3,3,12,1,0,19,0,0,1,0,0,0,4,0,0
2020-07-13T00:00:00,115,0,0,0,1,2,1,3,3,17,0,0,81,0,1,4,1,0,0,1,0,0
2020-07-14T00:00:00,100,0,0,0,2,2,1,5,0,16,0,0,65,0,0,0,4,1,0,4,0,0
2020-07-15T00:00:00,94,0,0,0,1,2,1,5,4,14,0,0,57,0,0,2,3,1,0,3,1,0
2020-07-16T00:00:00,73,1,0,1,1,9,4,2,2,11,0,0,28,0,0,6,0,0,1,7,0,0
2020-07-17T00:00:00,125,1,0,1,4,11,0,5,1,18,0,0,70,3,0,1,1,0,0,8,1,0
2020-07-18T00:00:00,68,0,0,0,2,1,0,11,4,12,0,0,32,0,3,1,0,0,0,2,0,0
2020-07-19T00:00:00,43,1,0,0,0,4,0,4,0,12,0,0,16,0,0,1,1,0,0,3,0,1
2020-07-20T00:00:00,132,1,0,0,4,5,0,6,10,13,0,0,92,0,0,0,0,0,0,0,1,0
2020-07-21T00:00:00,110,1,0,0,3,5,2,9,4,16,1,0,60,0,1,2,0,0,0,5,0,1
2020-07-22T00:00:00,104,0,0,0,5,3,1,1,4,23,0,0,59,3,1,0,2,0,0,1,1,0
2020-07-23T00:00:00,80,1,0,0,3,7,2,5,1,19,1,0,32,1,0,1,0,1,0,5,1,0
2020-07-24T00:00:00,91,1,0,0,1,3,0,11,4,18,0,0,45,4,0,1,0,0,0,3,0,0
2020-07-25T00:00:00,78,1,0,0,3,5,1,7,1,17,0,1,27,2,0,8,0,0,0,3,2,0
2020-07-26T00:00:00,54,1,0,0,1,5,0,3,2,17,1,0,18,0,0,2,1,0,0,3,0,0
2020-07-27T00:00:00,102,0,0,0,2,2,0,5,2,12,1,0,66,0,0,4,3,0,0,5,0,0
2020-07-28T00:00:00,83,1,0,0,2,6,1,8,1,16,0,0,39,2,0,2,1,0,0,3,1,0
2020-07-29T00:00:00,100,0,0,0,3,5,1,3,2,16,0,0,59,0,0,2,2,0,0,7,0,0
2020-07-30T00:00:00,81,0,0,0,0,5,0,7,1,13,1,0,41,2,0,6,2,0,0,2,1,0
2020-07-31T00:00:00,98,1,0,0,0,3,0,8,0,28,1,0,42,1,1,5,3,1,0,4,0,0
2020-08-01T00:00:00,73,1,0,1,1,8,3,5,1,17,1,0,19,3,1,0,5,0,0,6,0,1
2020-08-02T00:00:00,63,2,0,0,0,10,0,2,1,11,0,0,22,4,0,0,3,1,0,6,1,0
2020-08-03T00:00:00,142,2,0,0,2,5,0,5,1,22,1,0,93,2,0,2,1,0,0,3,1,2
2020-08-04T00:00:00,70,2,0,0,1,6,1,4,2,20,1,0,20,2,1,0,2,0,0,7,1,0
2020-08-05T00:00:00,109,1,0,1,2,5,4,6,3,26,0,0,45,2,1,5,2,2,0,3,1,0
2020-08-06T00:00:00,85,3,0,1,1,7,3,4,2,11,0,0,43,1,0,4,0,0,3,2,0,0
2020-08-07T00:00:00,96,1,0,0,0,6,1,4,2,22,0,0,45,2,1,2,1,2,1,4,0,2
2020-08-08T00:00:00,62,0,0,1,4,4,0,7,0,17,0,0,11,4,0,6,2,0,0,6,0,0
2020-08-09T00:00:00,72,1,0,0,3,2,0,8,4,15,2,0,17,7,0,7,0,0,0,3,2,1
2020-08-10T00:00:00,141,0,0,0,9,4,0,6,0,33,0,0,74,5,0,0,2,1,0,6,0,1
2020-08-11T00:00:00,64,1,0,0,0,1,0,8,4,18,3,0,17,5,0,3,1,1,0,2,0,0
2020-08-12T00:00:00,128,1,0,2,6,5,0,10,4,27,0,0,56,3,2,3,2,0,0,7,0,0
2020-08-13T00:00:00,96,0,0,1,3,12,1,5,3,29,1,0,25,2,0,4,1,1,0,8,0,0
2020-08-14T00:00:00,95,1,0,0,4,4,2,9,2,31,1,0,26,3,1,3,1,1,0,4,1,1
2020-08-15T00:00:00,72,0,0,1,2,4,2,9,1,14,0,0,22,3,1,3,3,0,0,6,1,0
2020-08-16T00:00:00,74,2,0,1,5,4,0,11,3,9,1,0,19,2,2,10,1,0,0,4,0,0
2020-08-17T00:00:00,132,0,0,1,8,5,0,11,1,20,0,0,67,6,3,1,2,0,0,7,0,0
2020-08-18T00:00:00,143,1,0,0,4,6,1,15,2,27,1,1,65,3,0,4,3,2,0,5,2,1
2020-08-19T00:00:00,157,3,0,1,3,11,3,9,6,30,3,0,55,10,1,5,3,0,0,14,0,0
2020-08-20T00:00:00,106,4,0,0,2,1,0,15,0,25,0,0,42,4,4,2,2,0,0,5,0,0
2020-08-21T00:00:00,105,3,1,0,7,8,1,10,3,22,0,0,22,9,1,3,5,2,0,6,1,1
2020-08-22T00:00:00,132,4,0,1,11,5,1,19,1,35,2,0,28,10,1,6,4,0,0,4,0,0
2020-08-23T00:00:00,97,2,0,0,1,9,3,12,5,24,0,0,13,11,8,3,1,0,0,5,0,0
2020-08-24T00:00:00,151,0,0,1,1,6,1,17,8,41,1,1,46,8,2,3,1,2,0,10,2,0
2020-08-25T00:00:00,166,1,0,0,9,9,1,14,4,45,2,1,45,9,3,7,3,1,0,11,0,1
2020-08-26T00:00:00,169,4,0,0,4,10,2,18,7,53,1,0,34,10,4,5,10,1,0,5,1,0
2020-08-27T00:00:00,166,1,0,0,9,9,1,15,11,44,3,0,37,9,3,8,6,0,0,10,0,0
2020-08-28T00:00:00,168,3,0,2,3,6,2,18,5,38,3,0,49,7,8,5,6,0,1,9,1,2
2020-08-29T00:00:00,120,2,0,0,6,5,1,12,3,34,0,0,13,14,4,6,6,0,0,14,0,0
2020-08-30T00:00:00,119,0,0,4,3,7,2,18,7,32,0,0,14,13,3,5,3,1,0,7,0,0
2020-08-31T00:00:00,168,0,0,0,4,7,1,20,11,33,0,0,60,7,2,6,6,0,1,8,0,2
2020-09-01T00:00:00,169,1,0,1,4,15,1,21,8,39,0,0,34,20,5,6,4,0,0,10,0,0
2020-09-02T00:00:00,203,1,1,0,9,18,6,18,8,36,1,0,60,15,5,8,4,1,0,12,0,0
2020-09-03T00:00:00,196,4,1,1,14,13,2,27,11,41,2,0,31,13,6,9,5,3,0,11,2,0
2020-09-04T00:00:00,196,1,0,2,4,12,3,25,8,39,0,0,48,11,6,10,8,1,0,14,0,4
2020-09-05T00:00:00,156,0,1,6,8,15,3,22,12,28,0,0,19,13,3,8,5,0,0,13,0,0
2020-09-06T00:00:00,134,1,0,3,1,7,2,23,11,25,0,0,24,10,4,9,2,1,0,10,1,0
2020-09-07T00:00:00,233,3,1,1,14,16,5,19,20,43,1,2,50,18,7,8,4,1,1,18,1,0
2020-09-08T00:00:00,197,7,0,1,8,12,0,15,10,39,4,0,55,18,6,5,5,2,0,9,1,0
2020-09-09T00:00:00,205,2,0,3,7,15,4,26,12,38,0,0,34,12,14,14,12,1,0,9,0,2
2020-09-10T00:00:00,237,3,2,0,10,14,1,29,15,41,3,0,45,10,6,15,10,3,1,26,3,0
2020-09-11T00:00:00,226,3,1,0,13,14,2,31,18,40,3,0,52,6,7,10,12,2,1,9,1,1
2020-09-12T00:00:00,189,3,0,3,17,16,5,26,9,23,3,2,20,21,3,15,11,1,0,7,2,2
2020-09-13T00:00:00,174,2,0,0,9,8,1,34,19,29,2,0,12,14,10,14,2,1,0,16,0,1
2020-09-14T00:00:00,265,1,1,0,8,16,6,30,21,43,2,1,77,11,7,12,8,5,1,11,2,2
2020-09-15T00:00:00,266,7,0,1,7,16,0,41,21,47,3,1,52,14,6,17,10,2,0,20,1,0
2020-09-16T00:00:00,253,3,1,0,15,22,5,32,20,45,5,0,49,8,2,17,11,1,0,13,0,4
2020-09-17T00:00:00,260,4,0,1,14,18,1,48,26,44,2,0,44,7,5,13,8,4,1,20,0,0
2020-09-18T00:00:00,248,4,0,2,13,17,1,40,25,46,2,1,27,8,7,20,7,4,0,20,2,2
2020-09-19T00:00:00,189,2,0,4,9,9,1,27,20,39,3,0,10,15,9,16,7,1,0,16,0,1
2020-09-20T00:00:00,167,8,1,3,10,6,2,34,13,26,1,1,9,5,6,13,4,2,0,16,4,3
2020-09-21T00:00:00,290,0,0,1,14,12,2,40,24,46,3,1,78,9,12,16,8,0,1,19,3,1
2020-09-22T00:00:00,285,2,1,0,15,13,1,54,27,52,1,0,56,13,6,20,7,4,0,12,1,0
2020-09-23T00:00:00,285,1,1,3,13,13,4,57,12,52,0,0,73,6,2,23,7,1,0,15,0,2
2020-09-24T00:00:00,271,5,2,2,8,13,2,40,10,49,4,1,60,16,10,16,5,2,0,24,1,1
2020-09-25T00:00:00,305,2,2,1,13,15,4,51,18,48,2,1,62,20,7,27,6,2,0,22,2,0
2020-09-26T00:00:00,223,1,1,2,19,9,3,55,13,34,3,0,19,11,7,20,5,2,0,17,1,1
2020-09-27T00:00:00,195,5,0,2,10,13,1,46,16,26,2,2,17,10,2,21,5,2,0,14,1,0
2020-09-28T00:00:00,330,3,0,2,20,18,1,42,13,43,1,0,115,9,7,23,6,5,1,19,1,1
2020-09-29T00:00:00,304,3,0,2,12,7,4,61,9,53,2,0,53,14,9,35,12,1,3,23,0,1
2020-09-30T00:00:00,286,4,1,1,16,16,3,29,19,39,0,1,77,17,6,20,14,1,0,16,2,4
2020-10-01T00:00:00,369,6,2,1,23,21,7,68,30,50,0,1,83,9,7,24,12,6,2,15,0,2
2020-10-02T00:00:00,385,8,2,2,12,34,5,51,24,73,0,0,82,7,4,35,10,3,0,29,0,4
2020-10-03T00:00:00,360,8,5,0,19,20,2,63,33,70,3,1,27,15,10,26,13,3,1,35,4,2
2020-10-04T00:00:00,329,8,4,4,20,17,6,49,24,50,2,0,40,18,5,32,13,4,3,24,5,1
2020-10-05T00:00:00,473,5,1,4,33,32,0,68,33,89,2,0,90,27,11,23,15,6,0,31,3,0
2020-10-06T00:00:00,523,10,2,2,24,25,5,72,24,98,3,3,113,34,9,37,11,4,0,41,1,5
2020-10-07T00:00:00,513,9,0,5,32,23,4,62,36,124,4,1,104,23,11,26,12,6,5,24,2,0
2020-10-08T00:00:00,544,10,1,2,23,33,3,76,39,122,5,0,82,23,19,30,16,4,2,45,6,3
2020-10-09T00:00:00,583,14,1,2,24,32,5,76,48,155,7,2,82,20,13,36,15,9,0,35,2,5
2020-10-10T00:00:00,580,13,2,4,34,52,5,79,46,154,5,1,50,16,13,38,20,10,2,30,3,3
2020-10-11T00:00:00,599,16,0,0,35,50,3,66,53,163,11,0,57,26,18,28,26,9,1,35,1,1
2020-10-12T00:00:00,789,19,2,4,34,58,7,79,56,207,11,1,111,33,20,60,20,14,2,39,12,0
2020-10-13T00:00:00,838,14,0,4,41,60,9,85,55,236,6,0,105,27,16,66,39,9,5,47,6,8
2020-10-14T00:00:00,867,14,4,10,29,68,10,113,57,223,8,2,101,38,10,56,24,14,4,70,7,5
2020-10-15T00:00:00,973,22,6,8,42,62,16,96,39,300,15,0,138,41,17,53,31,13,4,61,5,4
2020-10-16T00:00:00,984,14,0,6,33,63,14,117,52,296,6,2,118,47,19,53,31,28,5,64,11,5
2020-10-17T00:00:00,1111,20,6,8,42,73,12,117,104,335,19,3,87,51,33,77,18,20,8,61,6,11
