data,ricoveri,abruzzo,basilicata,calabria,campania,emilia_romagna,friuli_venezia_giulia,lazio,liguria,lombardia,marche,molise,piemonte,puglia,sardegna,sicilia,toscana,umbria,valle_daosta,veneto,pa_bolzano,pa_trento
2020-04-25T00:00:00,430,3,0,3,3,47,9,21,29,149,8,1,69,12,1,24,17,1,3,23,3,4
2020-04-26T00:00:00,362,4,0,1,0,43,1,26,27,134,3,0,66,6,0,7,15,1,1,23,1,3
2020-04-27T00:00:00,439,2,1,1,3,49,6,15,24,175,7,0,89,11,1,4,15,0,1,29,2,4
2020-04-28T00:00:00,438,6,0,2,6,52,3,13,23,174,1,0,79,18,1,2,11,4,2,34,3,4
2020-04-29T00:00:00,417,7,0,1,3,56,5,11,23,149,4,0,90,13,2,6,13,1,0,31,2,0
2020-04-30T00:00:00,373,5,0,1,5,59,3,14,24,141,2,0,72,4,1,2,11,1,1,23,3,1
2020-05-01T00:00:00,277,5,0,1,0,34,1,7,10,112,1,0,50,13,4,3,14,0,0,19,0,3
2020-05-02T00:00:00,244,5,0,0,1,34,3,13,11,89,3,0,47,5,1,1,13,0,2,14,0,2
2020-05-03T00:00:00,186,1,2,0,1,23,1,5,14,70,3,0,38,1,0,2,6,0,1,15,1,2
2020-05-04T00:00:00,297,3,0,2,1,40,0,10,16,118,2,1,61,2,2,6,12,0,1,19,1,0
2020-05-05T00:00:00,289,3,0,0,1,34,2,14,13,107,1,0,55,8,2,6,14,2,0,22,0,5
2020-05-06T00:00:00,294,4,0,0,0,51,4,3,16,116,1,1,70,3,0,2,9,0,0,12,2,0
2020-05-07T00:00:00,285,0,0,0,4,32,4,14,20,103,4,0,66,8,0,1,10,0,1,18,0,0
2020-05-08T00:00:00,281,3,0,1,3,29,6,10,17,115,2,2,62,5,0,0,6,0,2,16,1,1
2020-05-09T00:00:00,170,2,0,0,3,19,2,7,8,69,0,0,37,4,0,0,3,1,0,11,1,3
2020-05-10T00:00:00,164,1,1,0,3,22,1,2,2,68,1,3,42,2,2,4,5,0,0,3,0,2
2020-05-11T00:00:00,245,2,0,0,3,35,1,4,6,99,1,2,66,4,0,0,4,0,1,15,0,2
2020-05-12T00:00:00,182,2,0,0,4,23,0,3,12,70,1,1,43,5,0,1,8,0,0,8,1,0
2020-05-13T00:00:00,193,1,0,0,1,14,4,10,7,77,0,2,49,7,0,4,8,0,0,5,1,3
2020-05-14T00:00:00,202,2,0,0,1,18,6,5,10,74,0,0,59,2,0,4,6,1,1,9,1,3
2020-05-15T00:00:00,206,3,0,1,1,18,9,13,13,60,0,0,66,3,0,0,7,1,0,10,0,1
2020-05-16T00:00:00,137,0,0,0,0,12,5,9,4,52,0,3,36,1,1,0,5,0,1,7,1,0
2020-05-17T00:00:00,122,2,0,0,1,12,0,4,4,50,2,0,32,2,1,1,4,0,0,5,2,0
2020-05-18T00:00:00,163,2,0,0,2,16,2,8,11,48,0,0,56,3,1,0,9,1,0,3,0,1
2020-05-19T00:00:00,149,0,0,0,1,12,0,9,8,59,1,0,40,2,0,1,3,0,1,9,0,3
2020-05-20T00:00:00,146,1,0,2,0,19,1,6,3,56,0,1,39,1,1,0,7,0,0,7,0,2
2020-05-21T00:00:00,118,1,0,0,1,15,2,6,8,38,0,0,30,3,1,0,6,0,1,3,1,2
2020-05-22T00:00:00,123,2,0,0,0,11,0,9,6,37,0,0,47,2,0,0,6,0,0,2,1,0
2020-05-23T00:00:00,94,0,0,0,0,7,2,6,6,34,0,1,25,6,0,1,2,0,0,2,1,1
2020-05-24T00:00:00,94,2,0,0,0,4,0,6,4,36,0,0,31,5,0,1,3,0,0,2,0,0
2020-05-25T00:00:00,150,1,0,0,2,20,1,6,8,43,1,0,52,0,0,1,7,1,0,5,1,1
2020-05-26T00:00:00,113,0,0,0,0,8,1,5,9,44,0,2,33,2,0,0,6,0,0,3,0,0
2020-05-27T00:00:00,108,0,0,0,2,13,3,4,5,34,0,0,41,0,0,1,1,0,1,2,0,1
2020-05-28T00:00:00,83,0,0,0,0,10,1,3,2,36,0,0,25,0,0,1,4,0,0,1,0,0
2020-05-29T00:00:00,106,0,0,0,0,5,2,4,3,44,0,0,36,2,1,0,3,0,0,5,0,1
2020-05-30T00:00:00,85,0,0,0,0,5,2,3,8,31,0,0,32,2,0,1,1,0,0,0,0,0
2020-05-31T00:00:00,54,1,0,0,0,3,1,3,2,21,0,0,18,1,0,1,2,0,0,1,0,0
2020-06-01T00:00:00,116,1,0,0,0,10,1,1,7,33,0,1,48,3,0,0,7,0,0,3,0,1
2020-06-02T00:00:00,65,2,0,0,0,6,1,1,6,21,0,0,20,0,0,1,3,0,0,4,0,0
2020-06-03T00:00:00,90,1,0,0,0,6,3,6,8,27,0,0,33,0,0,2,0,0,0,2,0,2
2020-06-04T00:00:00,83,0,0,3,0,7,1,5,6,24,0,0,30,0,0,1,2,0,1,2,1,0
2020-06-05T00:00:00,91,0,0,0,1,7,1,2,3,34,0,0,36,1,0,1,1,0,1,3,0,0
2020-06-06T00:00:00,52,0,1,0,1,5,1,5,4,19,0,0,12,1,0,0,2,0,0,1,0,0
2020-06-07T00:00:00,44,2,0,0,1,3,0,3,3,21,0,0,10,0,0,0,0,0,0,0,1,0
2020-06-08T00:00:00,110,1,0,0,0,6,1,12,5,28,0,0,46,1,1,0,4,1,0,2,1,1
2020-06-09T00:00:00,74,1,0,1,0,7,0,2,2,25,0,0,31,0,0,0,1,1,0,3,0,0
2020-06-10T00:00:00,72,0,0,1,0,7,0,9,4,24,0,0,22,0,0,2,2,0,0,1,0,0
2020-06-11T00:00:00,62,2,0,0,0,1,0,5,0,22,0,0,28,0,0,0,0,1,0,2,1,0
2020-06-12T00:00:00,78,0,0,0,0,6,1,7,1,18,0,0,35,0,2,0,3,0,0,3,2,0
2020-06-13T00:00:00,63,0,0,0,0,5,0,12,3,28,0,0,12,0,0,0,0,0,0,3,0,0
2020-06-14T00:00:00,53,0,0,1,0,3,0,4,2,19,0,0,18,0,0,0,5,0,1,0,0,0
2020-06-15T00:00:00,77,2,0,0,0,7,1,3,1,35,0,1,25,0,0,0,1,0,0,1,0,0
2020-06-16T00:00:00,57,1,0,0,0,3,1,2,6,19,0,0,21,0,1,0,3,0,0,0,0,0
2020-06-17T00:00:00,76,1,0,0,0,2,1,2,2,17,0,0,44,2,0,0,5,0,0,0,0,0
2020-06-18T00:00:00,77,0,0,0,2,8,0,1,3,27,0,1,31,0,0,0,2,0,0,0,2,0
2020-06-19T00:00:00,84,1,0,0,2,4,2,3,3,21,0,0,43,1,0,0,1,0,1,2,0,0
2020-06-20T00:00:00,36,0,0,0,0,2,2,5,4,10,0,0,8,1,0,0,2,0,1,0,1,0
2020-06-21T00:00:00,48,1,0,1,1,7,0,4,4,9,0,1,18,0,0,0,1,0,0,1,0,0
2020-06-22T00:00:00,92,0,0,0,2,5,0,3,4,22,1,0,50,1,0,1,2,0,0,0,1,0
2020-06-23T00:00:00,61,0,0,0,0,3,0,4,1,22,0,0,26,0,0,0,5,0,0,0,0,0
2020-06-24T00:00:00,80,0,0,1,4,3,1,6,1,28,0,0,34,0,0,0,1,0,0,1,0,0
2020-06-25T00:00:00,72,0,0,0,15,11,1,3,3,19,0,0,16,1,0,0,0,0,0,1,1,1
2020-06-26T00:00:00,87,0,0,0,0,6,1,6,3,27,0,0,36,0,0,2,3,0,0,1,2,0
2020-06-27T00:00:00,41,2,0,0,1,2,0,2,4,16,0,0,9,0,1,0,2,0,0,1,0,1
2020-06-28T00:00:00,29,0,0,0,0,2,0,3,2,16,0,0,5,0,0,0,1,0,0,0,0,0
2020-06-29T00:00:00,88,0,0,0,0,7,0,1,4,27,0,0,41,0,1,1,1,0,1,3,1,0
2020-06-30T00:00:00,64,0,0,0,1,4,0,7,3,22,0,0,22,0,0,1,0,1,0,3,0,0
2020-07-01T00:00:00,57,0,0,0,1,2,1,4,1,18,1,0,26,0,0,0,0,0,0,3,0,0
2020-07-02T00:00:00,70,1,0,0,7,8,0,10,0,21,0,0,19,0,0,0,1,1,1,1,0,0
2020-07-03T00:00:00,79,1,0,0,4,5,3,6,4,26,0,0,27,0,0,0,0,1,0,1,0,1
2020-07-04T00:00:00,37,3,0,0,1,2,0,5,2,18,0,0,4,0,1,0,1,0,0,0,0,0
2020-07-05T00:00:00,50,0,0,1,3,12,2,4,4,13,0,0,7,0,0,2,1,0,0,1,0,0
2020-07-06T00:00:00,73,0,0,0,1,8,0,11,2,15,1,0,28,0,0,0,0,0,0,4,2,1
2020-07-07T00:00:00,63,0,0,0,1,4,2,3,1,19,0,0,29,2,0,0,0,0,0,2,0,0
2020-07-08T00:00:00,66,1,2,0,2,7,1,6,2,20,1,0,20,0,0,0,1,1,0,1,1,0
2020-07-09T00:00:00,61,0,0,0,0,4,0,1,1,19,0,0,29,0,0,0,0,0,0,6,1,0
2020-07-10T00:00:00,70,0,0,0,2,6,0,3,0,25,0,1,25,0,0,2,0,0,0,5,1,0
2020-07-11T00:00:00,51,0,0,0,2,4,0,4,1,23,1,0,10,0,0,0,0,1,0,3,1,1
2020-07-12T00:00:00,38,1,0,0,1,2,0,3,3,12,1,0,9,0,0,1,0,0,0,5,0,0
2020-07-13T00:00:00,69,0,0,0,1,3,1,3,3,17,0,0,34,0,1,4,1,0,0,1,0,0
2020-07-14T00:00:00,64,0,0,1,3,2,1,5,0,16,0,0,27,0,0,0,4,1,0,4,0,0
2020-07-15T00:00:00,64,0,0,0,3,2,1,5,4,14,0,0,25,0,0,2,3,1,0,3,1,0
2020-07-16T00:00:00,58,1,0,1,1,9,3,1,2,10,0,0,15,0,0,6,0,0,1,7,1,0
2020-07-17T00:00:00,87,1,0,1,6,11,0,5,1,19,0,0,29,3,0,1,1,0,0,8,1,0
2020-07-18T00:00:00,49,0,0,0,2,1,0,9,4,12,0,0,15,0,3,1,0,0,0,2,0,0
2020-07-19T00:00:00,37,1,0,0,0,4,0,4,0,12,0,0,10,0,0,1,1,0,0,3,0,1
2020-07-20T00:00:00,77,1,0,0,4,5,0,6,10,13,0,0,37,0,0,0,0,0,0,0,1,0
2020-07-21T00:00:00,78,1,0,0,3,5,2,9,4,16,1,0,27,1,1,2,0,0,0,5,0,1
2020-07-22T00:00:00,71,0,0,0,5,3,1,1,4,22,0,0,28,3,1,0,2,0,0,1,0,0
2020-07-23T00:00:00,64,1,0,0,3,7,2,5,1,19,1,0,15,1,0,1,0,1,0,6,1,0
2020-07-24T00:00:00,66,1,0,0,1,3,0,11,4,18,0,0,20,4,0,1,0,0,0,3,0,0
2020-07-25T00:00:00,60,1,0,0,3,5,1,6,1,16,0,1,11,2,0,8,0,0,0,3,2,0
2020-07-26T00:00:00,45,1,0,0,1,5,0,3,2,17,1,0,9,0,0,2,1,0,0,3,0,0
2020-07-27T00:00:00,63,0,0,0,2,2,0,5,2,12,1,0,28,0,0,3,3,0,0,5,0,0
2020-07-28T00:00:00,66,1,0,0,2,6,1,8,1,16,0,0,22,2,0,2,1,0,0,3,1,0
2020-07-29T00:00:00,65,0,0,0,4,5,1,3,2,16,0,0,23,0,0,2,2,0,0,7,0,0
2020-07-30T00:00:00,63,0,0,0,0,5,0,7,1,13,1,0,23,2,0,6,2,0,0,2,1,0
2020-07-31T00:00:00,80,1,0,1,0,3,0,8,0,28,1,0,21,1,1,5,3,3,0,4,0,0
2020-08-01T00:00:00,68,1,0,1,1,8,3,5,1,17,1,0,13,3,1,0,5,0,0,7,0,1
2020-08-02T00:00:00,50,2,0,0,0,10,0,2,1,11,0,0,9,4,0,0,3,1,0,6,1,0
2020-08-03T00:00:00,92,2,0,0,2,5,0,5,1,22,1,0,43,2,0,2,1,0,0,3,1,2
2020-08-04T00:00:00,61,2,0,1,1,6,1,4,2,19,1,0,10,2,1,1,2,0,0,7,1,0
2020-08-05T00:00:00,82,1,0,1,2,5,4,6,3,27,0,0,16,2,1,5,2,2,0,3,2,0
2020-08-06T00:00:00,59,3,0,1,1,7,2,4,2,11,0,0,18,1,0,4,0,0,3,2,0,0
2020-08-07T00:00:00,71,1,0,0,0,6,1,4,2,21,0,0,20,2,1,2,1,2,1,5,0,2
2020-08-08T00:00:00,58,0,0,1,4,4,0,7,0,17,0,0,7,4,0,6,2,0,0,6,0,0
2020-08-09T00:00:00,61,1,0,0,3,2,0,8,4,15,2,0,7,7,0,7,0,0,0,3,1,1
2020-08-10T00:00:00,92,0,0,0,10,4,0,6,0,31,0,0,26,5,0,0,2,1,0,6,0,1
2020-08-11T00:00:00,60,1,0,0,0,1,0,8,4,18,3,0,11,5,0,3,2,1,0,2,1,0
2020-08-12T00:00:00,97,1,0,2,7,6,0,10,4,27,0,0,23,3,2,3,2,0,0,7,0,0
2020-08-13T00:00:00,81,0,0,1,3,12,1,5,3,29,1,0,10,2,0,4,1,1,0,8,0,0
2020-08-14T00:00:00,83,1,0,0,4,4,2,9,2,30,1,0,15,3,1,3,1,1,0,4,1,1
2020-08-15T00:00:00,63,0,0,1,2,4,2,9,1,14,0,0,12,4,1,3,3,0,0,6,1,0
2020-08-16T00:00:00,67,2,0,1,5,5,0,11,3,9,1,0,10,3,2,10,1,0,0,4,0,0
2020-08-17T00:00:00,99,0,0,1,9,5,0,11,1,22,0,0,31,6,3,1,2,0,0,7,0,0
2020-08-18T00:00:00,111,1,0,0,4,6,1,15,2,27,1,1,32,3,1,4,3,2,0,5,2,1
2020-08-19T00:00:00,134,3,0,1,3,11,3,9,6,31,3,0,31,10,2,5,3,0,0,13,0,0
2020-08-20T00:00:00,87,4,0,0,2,1,0,15,0,25,0,0,22,5,4,2,2,0,0,5,0,0
2020-08-21T00:00:00,94,3,1,0,7,8,1,10,3,22,0,0,11,9,1,3,5,2,0,6,1,1
2020-08-22T00:00:00,120,4,0,1,12,6,1,19,1,35,2,0,14,10,1,6,4,0,0,4,0,0
2020-08-23T00:00:00,92,2,0,1,1,9,3,13,5,24,0,0,6,11,8,3,1,0,0,5,0,0
2020-08-24T00:00:00,128,0,0,1,2,6,1,17,8,40,1,1,22,9,2,3,2,2,0,10,1,0
2020-08-25T00:00:00,146,1,0,0,9,9,1,14,4,45,2,1,23,10,3,7,3,1,0,11,1,1
2020-08-26T00:00:00,148,4,0,0,4,10,2,18,7,50,1,0,17,10,4,5,10,1,0,5,0,0
2020-08-27T00:00:00,143,1,0,0,9,10,1,15,11,44,3,0,13,9,3,8,6,0,0,10,0,0
2020-08-28T00:00:00,144,3,0,3,3,6,2,18,6,37,3,0,24,7,8,5,6,0,1,9,1,2
2020-08-29T00:00:00,108,2,0,0,6,5,1,11,3,33,0,0,4,14,4,5,6,0,0,14,0,0
2020-08-30T00:00:00,115,0,0,4,4,7,2,18,7,33,0,0,8,13,3,5,3,1,0,7,0,0
2020-08-31T00:00:00,135,0,0,0,5,7,1,19,11,34,0,0,26,7,2,6,6,0,1,8,0,2
2020-09-01T00:00:00,154,1,0,1,6,15,1,21,8,39,0,0,16,20,5,7,4,0,0,10,0,0
2020-09-02T00:00:00,177,1,1,0,10,18,5,18,7,37,1,0,31,17,5,8,4,1,0,12,1,0
2020-09-03T00:00:00,182,4,1,1,14,13,2,27,11,39,2,0,19,13,6,9,5,3,0,11,2,0
2020-09-04T00:00:00,171,1,0,2,4,12,3,24,8,39,0,0,22,12,6,10,8,1,0,15,0,4
2020-09-05T00:00:00,149,0,1,6,8,15,3,22,12,28,0,0,11,14,3,8,5,0,0,13,0,0
2020-09-06T00:00:00,124,1,0,3,1,7,2,23,11,25,0,0,13,10,4,11,2,1,0,10,0,0
2020-09-07T00:00:00,210,3,1,3,14,16,5,19,20,44,1,2,23,18,7,9,5,1,1,17,1,0
2020-09-08T00:00:00,173,7,0,1,7,13,0,15,11,39,4,0,29,18,6,6,5,2,0,9,1,0
2020-09-09T00:00:00,186,2,0,3,7,15,4,26,12,38,0,0,14,12,14,14,13,1,0,9,0,2
2020-09-10T00:00:00,209,3,2,0,10,14,1,29,15,39,3,0,19,10,6,16,10,3,1,25,3,0
2020-09-11T00:00:00,198,3,1,0,13,15,2,31,18,39,3,0,24,6,7,10,12,2,1,9,1,1
2020-09-12T00:00:00,184,3,0,3,16,16,5,26,11,23,3,2,14,21,3,15,11,1,0,7,2,2
2020-09-13T00:00:00,173,2,0,0,9,8,1,34,21,28,2,0,10,14,10,14,2,1,0,16,0,1
2020-09-14T00:00:00,224,1,1,1,8,16,5,30,21,45,2,1,33,11,7,12,8,5,1,11,3,2
2020-09-15T00:00:00,242,7,0,2,8,15,0,41,21,47,3,1,27,14,6,17,10,2,0,20,1,0
2020-09-16T00:00:00,231,3,1,0,15,22,5,32,20,45,5,0,27,8,2,17,11,1,0,13,0,4
2020-09-17T00:00:00,242,4,0,1,15,18,1,47,29,45,2,0,23,7,5,13,8,4,1,19,0,0
2020-09-18T00:00:00,238,4,0,2,13,17,1,40,25,48,2,1,13,8,7,21,7,4,0,20,3,2
2020-09-19T00:00:00,188,2,0,4,9,9,1,27,20,39,3,0,9,15,9,16,7,1,0,16,0,1
2020-09-20T00:00:00,167,8,1,3,9,6,2,34,13,25,1,1,9,5,6,16,4,2,0,15,4,3
2020-09-21T00:00:00,255,0,0,1,15,13,2,40,26,47,3,1,38,9,12,16,8,0,1,19,3,1
2020-09-22T00:00:00,256,2,1,0,15,13,1,54,28,51,1,0,27,13,6,20,7,4,0,12,1,0
2020-09-23T00:00:00,254,1,1,3,15,13,4,57,13,51,0,0,38,7,2,24,7,1,0,15,0,2
2020-09-24T00:00:00,250,5,2,2,9,14,2,39,10,48,4,1,37,16,10,18,5,2,0,24,1,1
2020-09-25T00:00:00,271,2,2,1,14,15,4,50,18,48,2,1,28,20,7,27,6,2,0,22,2,0
2020-09-26T00:00:00,219,1,1,3,19,9,2,55,14,34,3,0,13,11,7,20,5,2,0,17,2,1
2020-09-27T00:00:00,192,5,0,2,10,13,1,46,18,26,2,2,10,10,2,22,5,3,0,14,1,0
2020-09-28T00:00:00,275,3,0,2,20,18,1,42,13,42,1,0,63,9,7,22,6,4,1,19,1,1
2020-09-29T00:00:00,278,4,0,2,13,7,4,60,10,53,2,0,26,14,9,36,12,1,3,21,0,1
2020-09-30T00:00:00,249,4,1,1,17,16,2,30,19,38,0,1,41,17,6,20,14,1,0,14,3,4
2020-10-01T00:00:00,335,6,2,1,25,21,6,67,30,52,0,1,46,9,7,25,12,6,2,15,0,2
2020-10-02T00:00:00,346,8,2,2,12,35,5,51,25,72,0,0,42,7,4,35,10,3,0,29,0,4
2020-10-03T00:00:00,358,8,5,0,20,20,2,63,33,69,3,1,23,15,10,27,13,4,1,35,4,2
2020-10-04T00:00:00,326,8,4,4,22,17,6,49,29,49,2,0,31,18,5,33,13,3,3,24,5,1
2020-10-05T00:00:00,434,5,1,4,34,32,0,67,33,90,2,0,50,27,11,23,15,6,0,31,3,0
2020-10-06T00:00:00,483,10,2,2,24,25,5,71,28,98,3,3,65,34,9,42,11,4,0,41,1,5
2020-10-07T00:00:00,475,9,0,5,32,23,4,62,36,124,4,1,65,23,11,27,12,6,5,24,2,0
2020-10-08T00:00:00,521,10,1,3,23,33,3,76,40,122,5,0,52,23,19,31,17,6,2,45,7,3
2020-10-09T00:00:00,563,14,1,2,24,32,5,76,49,155,7,2,60,20,13,38,15,8,0,35,2,5
2020-10-10T00:00:00,572,13,2,4,34,52,5,79,48,155,5,1,40,16,13,39,20,8,2,30,3,3
2020-10-11T00:00:00,592,16,0,0,35,50,3,66,53,163,11,0,48,26,18,29,26,10,1,35,1,1
2020-10-12T00:00:00,752,19,2,4,33,59,6,79,56,209,11,1,75,34,20,60,20,12,2,38,12,0
2020-10-13T00:00:00,811,14,0,4,42,61,9,85,56,235,6,0,76,28,16,66,39,8,5,47,6,8
2020-10-14T00:00:00,839,14,4,10,31,70,10,113,57,223,8,2,69,38,10,57,25,14,4,68,7,5
2020-10-15T00:00:00,956,22,6,8,44,63,16,94,39,300,15,0,107,42,17,56,31,22,4,60,5,5
2020-10-16T00:00:00,958,14,0,7,37,63,14,116,52,299,6,2,91,47,19,55,31,19,5,64,12,5
2020-10-17T00:00:00,1112,20,6,8,43,73,12,116,106,336,19,3,85,51,33,79,18,18,8,61,6,11
